txn_id,txn_date,account_code,account_name,vendor_name,approved_by,amount,flag_round_number,flag_weekend,flag_just_under_threshold,flag_duplicate,rule_flag_count,ml_flagged,hybrid_flagged,risk_score
101411,2024-11-27,7200,Rent & Facilities,Yellowstone Cleaning Services,EMP0111,2827.95,0,0,0,0,0,0,0,6.3
113045,2024-08-05,6700,Repairs & Maintenance,Silverline Facility Services,EMP0134,48600.94,0,0,0,0,0,0,0,6.3
111114,2024-08-07,6400,IT & Software Licenses,Westfield Catering Services,EMP0151,17757.29,0,0,0,0,0,0,0,6.3
106383,2024-11-14,6600,Electricity & Utilities,Bharat Freight Carriers,EMP0124,14489.41,0,0,0,0,0,0,0,6.3
110837,2024-12-16,7100,Equipment Purchases (Capex),Crescent Office Supplies,EMP0131,6569.63,0,0,0,0,0,0,0,6.3
103168,2025-01-24,6400,IT & Software Licenses,Titan Hardware Suppliers,EMP0143,3132.98,0,0,0,0,0,0,0,6.3
113084,2024-09-20,7200,Rent & Facilities,Meridian Consulting Partners,EMP0156,6708.32,0,0,0,0,0,0,0,6.3
102324,2024-10-17,6400,IT & Software Licenses,Keystone Repairs & Services,EMP0125,6054.14,0,0,0,0,0,0,0,6.3
100241,2024-12-18,7200,Rent & Facilities,Bharat Freight Carriers,EMP0149,12056.65,0,0,0,0,0,0,0,6.3
102355,2024-04-22,6300,Professional & Legal Fees,Lumen Software Systems India,EMP0127,4481.87,0,0,0,0,0,0,0,6.3
105128,2025-03-20,6600,Electricity & Utilities,Vertex Engineering Co Pvt Ltd,EMP0152,2512.72,0,0,0,0,0,0,0,6.3
108061,2025-02-21,6300,Professional & Legal Fees,Radiance Advertising Group,EMP0134,6554.17,0,0,0,0,0,0,0,6.3
106844,2024-10-04,6600,Electricity & Utilities,Radiance Advertising Group,EMP0104,4725.73,0,0,0,0,0,0,0,6.3
108489,2024-06-11,6100,Travel & Conveyance,Ironclad Security Systems,EMP0112,7095.83,0,0,0,0,0,0,0,6.3
114499,2025-01-22,6400,IT & Software Licenses,Vertex Engineering Co Pvt Ltd,EMP0143,7908.84,0,0,0,0,0,0,0,6.3
109416,2025-02-20,6800,Consulting Services,Westfield Catering Services,EMP0139,10519.39,0,0,0,0,0,0,0,6.3
112234,2025-01-24,7200,Rent & Facilities,Titan Hardware Suppliers,EMP0109,3089.82,0,0,0,0,0,0,0,6.3
100123,2024-05-02,6600,Electricity & Utilities,Northstar Power & Utilities,EMP0138,6947.66,0,0,0,0,0,0,0,6.3
111675,2024-12-16,7100,Equipment Purchases (Capex),Crescent Office Supplies,EMP0152,4058.67,0,0,0,0,0,0,0,6.3
108066,2024-10-01,6800,Consulting Services,Titan Hardware Suppliers,EMP0154,7419.25,0,0,0,0,0,0,0,6.3
103783,2024-07-18,7200,Rent & Facilities,Bharat Freight Carriers,EMP0137,20060.99,0,0,0,0,0,0,0,6.3
109428,2024-06-14,6200,Office Supplies & Stationery,Titan Hardware Suppliers,EMP0144,45346.31,0,0,0,0,0,0,0,6.3
109277,2024-11-13,6100,Travel & Conveyance,Crescent Office Supplies,EMP0159,1647.52,0,0,0,0,0,0,0,6.3
111385,2024-06-11,6400,IT & Software Licenses,Lumen Software Systems India,EMP0103,7914.55,0,0,0,0,0,0,0,6.3
110008,2024-06-25,6600,Electricity & Utilities,Falcon Stationery Mart,EMP0126,5437.27,0,0,0,0,0,0,0,6.3
102577,2025-01-09,6600,Electricity & Utilities,Radiance Advertising Group,EMP0154,51872.4,0,0,0,0,0,0,0,6.3
112582,2024-08-14,6400,IT & Software Licenses,Yellowstone Cleaning Services,EMP0141,3164.45,0,0,0,0,0,0,0,6.2
110146,2024-12-13,6600,Electricity & Utilities,Keystone Repairs & Services,EMP0112,30846.12,0,0,0,0,0,0,0,6.2
104304,2024-04-16,6600,Electricity & Utilities,Westfield Catering Services,EMP0114,12639.47,0,0,0,0,0,0,0,6.2
103900,2024-10-18,6400,IT & Software Licenses,Horizon Marketing Solutions,EMP0107,43053.24,0,0,0,0,0,0,0,6.2
113300,2024-12-16,6500,Marketing & Advertising,Titan Hardware Suppliers,EMP0109,3494.3,0,0,0,0,0,0,0,6.2
103991,2025-02-24,7100,Equipment Purchases (Capex),Zenith Professional Consultants,EMP0156,39994.56,0,0,0,0,0,0,0,6.2
113333,2024-07-15,6300,Professional & Legal Fees,Horizon Marketing Solutions,EMP0126,43113.68,0,0,0,0,0,0,0,6.2
106168,2024-09-24,6300,Professional & Legal Fees,Horizon Marketing Solutions,EMP0128,7783.98,0,0,0,0,0,0,0,6.2
104039,2024-12-19,6800,Consulting Services,Westfield Catering Services,EMP0137,20803.58,0,0,0,0,0,0,0,6.2
102628,2024-10-17,6300,Professional & Legal Fees,Yellowstone Cleaning Services,EMP0147,6456.32,0,0,0,0,0,0,0,6.2
112495,2024-12-27,6200,Office Supplies & Stationery,Ironclad Security Systems,EMP0143,4303.18,0,0,0,0,0,0,0,6.2
112214,2024-10-10,6700,Repairs & Maintenance,Keystone Repairs & Services,EMP0131,5407.26,0,0,0,0,0,0,0,6.2
102331,2024-10-14,6500,Marketing & Advertising,Nexgen Consulting LLP,EMP0101,6672.77,0,0,0,0,0,0,0,6.2
111402,2025-01-20,6700,Repairs & Maintenance,Quantum Data Services Pvt Ltd,EMP0125,3888.09,0,0,0,0,0,0,0,6.2
106810,2025-03-05,6800,Consulting Services,Yellowstone Cleaning Services,EMP0121,2658.32,0,0,0,0,0,0,0,6.2
107322,2024-06-18,7200,Rent & Facilities,Union Print & Design Studio,EMP0115,2258.47,0,0,0,0,0,0,0,6.2
113673,2024-05-22,6400,IT & Software Licenses,Bharat Freight Carriers,EMP0106,21734.63,0,0,0,0,0,0,0,6.2
103429,2024-06-18,6800,Consulting Services,Pinecrest Travel & Tours,EMP0124,7253.71,0,0,0,0,0,0,0,6.2
109574,2024-06-17,6300,Professional & Legal Fees,Lumen Software Systems India,EMP0149,40291.35,0,0,0,0,0,0,0,6.2
106256,2025-03-04,6300,Professional & Legal Fees,Quantum Data Services Pvt Ltd,EMP0116,7306.29,0,0,0,0,0,0,0,6.2
107665,2024-09-05,6100,Travel & Conveyance,Pinecrest Travel & Tours,EMP0102,59580.89,0,0,0,0,0,0,0,6.2
107827,2024-08-01,6400,IT & Software Licenses,Westfield Catering Services,EMP0150,14498.24,0,0,0,0,0,0,0,6.2
109154,2024-09-24,6500,Marketing & Advertising,Titan Hardware Suppliers,EMP0144,7360.79,0,0,0,0,0,0,0,6.2
113341,2025-02-10,7100,Equipment Purchases (Capex),Pinecrest Travel & Tours,EMP0105,3668.34,0,0,0,0,0,0,0,6.2
104461,2024-04-12,6400,IT & Software Licenses,Shree Balaji Logistics Pvt Ltd,EMP0105,38091.66,0,0,0,0,0,0,0,6.2
114725,2024-10-01,6100,Travel & Conveyance,Westfield Catering Services,EMP0140,13755.13,0,0,0,0,0,0,0,6.2
113602,2024-06-24,6600,Electricity & Utilities,Quantum Data Services Pvt Ltd,EMP0130,5738.83,0,0,0,0,0,0,0,6.2
113558,2025-02-11,6100,Travel & Conveyance,Quantum Data Services Pvt Ltd,EMP0145,7970.61,0,0,0,0,0,0,0,6.2
109641,2024-07-16,6800,Consulting Services,Westfield Catering Services,EMP0128,21919.36,0,0,0,0,0,0,0,6.2
110825,2024-12-10,6100,Travel & Conveyance,Ironclad Security Systems,EMP0135,7882.08,0,0,0,0,0,0,0,6.2
107880,2024-10-14,7200,Rent & Facilities,Silverline Facility Services,EMP0133,3602.43,0,0,0,0,0,0,0,6.2
112762,2024-12-26,6500,Marketing & Advertising,Westfield Catering Services,EMP0108,15788.19,0,0,0,0,0,0,0,6.2
104431,2024-07-24,6500,Marketing & Advertising,Vertex Engineering Co Pvt Ltd,EMP0158,7739.4,0,0,0,0,0,0,0,6.2
102023,2024-07-23,6800,Consulting Services,Pinecrest Travel & Tours,EMP0120,7231.71,0,0,0,0,0,0,0,6.2
100911,2025-02-10,6300,Professional & Legal Fees,Evergreen IT Solutions Pvt Ltd,EMP0145,5229.33,0,0,0,0,0,0,0,6.2
107604,2024-07-23,6100,Travel & Conveyance,Westfield Catering Services,EMP0104,10818.03,0,0,0,0,0,0,0,6.2
105029,2025-02-04,6500,Marketing & Advertising,Westfield Catering Services,EMP0114,17251.23,0,0,0,0,0,0,0,6.2
113095,2024-12-27,6800,Consulting Services,Keystone Repairs & Services,EMP0140,28164.03,0,0,0,0,0,0,0,6.2
105047,2024-07-03,7200,Rent & Facilities,Northstar Power & Utilities,EMP0148,6687.24,0,0,0,0,0,0,0,6.2
108403,2024-05-07,6800,Consulting Services,Westfield Catering Services,EMP0128,22207.26,0,0,0,0,0,0,0,6.2
107568,2024-06-04,6400,IT & Software Licenses,Westfield Catering Services,EMP0102,15242.39,0,0,0,0,0,0,0,6.2
114628,2024-05-17,6500,Marketing & Advertising,Meridian Consulting Partners,EMP0104,49533.24,0,0,0,0,0,0,0,6.2
109068,2024-11-11,6400,IT & Software Licenses,Pinecrest Travel & Tours,EMP0122,3765.23,0,0,0,0,0,0,0,6.2
109809,2024-04-02,6500,Marketing & Advertising,Yellowstone Cleaning Services,EMP0110,5104.14,0,0,0,0,0,0,0,6.2
111058,2024-05-20,6700,Repairs & Maintenance,Evergreen IT Solutions Pvt Ltd,EMP0102,46478.21,0,0,0,0,0,0,0,6.2
109636,2024-07-01,6800,Consulting Services,Union Print & Design Studio,EMP0154,36026.7,0,0,0,0,0,0,0,6.2
111032,2024-11-19,6800,Consulting Services,Falcon Stationery Mart,EMP0118,42571.21,0,0,0,0,0,0,0,6.2
102865,2024-11-19,6500,Marketing & Advertising,Union Print & Design Studio,EMP0160,2217.71,0,0,0,0,0,0,0,6.2
105876,2025-01-07,6500,Marketing & Advertising,Evergreen IT Solutions Pvt Ltd,EMP0153,7540.0,0,0,0,0,0,0,0,6.2
100798,2024-05-03,6600,Electricity & Utilities,Zenith Professional Consultants,EMP0144,39290.6,0,0,0,0,0,0,0,6.2
107201,2025-03-13,6800,Consulting Services,Meridian Consulting Partners,EMP0104,7787.01,0,0,0,0,0,0,0,6.2
105048,2025-02-04,6300,Professional & Legal Fees,Yellowstone Cleaning Services,EMP0151,3270.67,0,0,0,0,0,0,0,6.2
108491,2024-11-06,6400,IT & Software Licenses,Keystone Repairs & Services,EMP0154,4026.01,0,0,0,0,0,0,0,6.2
112305,2024-05-27,6700,Repairs & Maintenance,Quantum Data Services Pvt Ltd,EMP0113,4625.08,0,0,0,0,0,0,0,6.2
102975,2025-02-17,6500,Marketing & Advertising,Meridian Consulting Partners,EMP0149,4650.3,0,0,0,0,0,0,0,6.2
111146,2024-05-09,6800,Consulting Services,Meridian Consulting Partners,EMP0153,51788.17,0,0,0,0,0,0,0,6.2
103212,2024-10-15,6300,Professional & Legal Fees,Vertex Engineering Co Pvt Ltd,EMP0150,56302.42,0,0,0,0,0,0,0,6.2
104110,2024-04-16,6100,Travel & Conveyance,Westfield Catering Services,EMP0104,12631.06,0,0,0,0,0,0,0,6.2
110426,2025-02-17,6500,Marketing & Advertising,Keystone Repairs & Services,EMP0156,31846.33,0,0,0,0,0,0,0,6.2
108195,2024-11-20,6800,Consulting Services,Titan Hardware Suppliers,EMP0145,58945.89,0,0,0,0,0,0,0,6.2
106678,2024-10-01,6200,Office Supplies & Stationery,Radiance Advertising Group,EMP0116,4280.28,0,0,0,0,0,0,0,6.2
105815,2024-09-23,6500,Marketing & Advertising,Ironclad Security Systems,EMP0151,3592.75,0,0,0,0,0,0,0,6.2
112405,2024-12-16,6700,Repairs & Maintenance,Silverline Facility Services,EMP0127,4509.98,0,0,0,0,0,0,0,6.2
104358,2024-12-09,6500,Marketing & Advertising,Titan Hardware Suppliers,EMP0117,3512.66,0,0,0,0,0,0,0,6.2
105801,2025-01-07,6400,IT & Software Licenses,Horizon Marketing Solutions,EMP0110,7891.7,0,0,0,0,0,0,0,6.2
108731,2024-07-02,6100,Travel & Conveyance,Northstar Power & Utilities,EMP0109,3035.8,0,0,0,0,0,0,0,6.2
112092,2024-04-15,6100,Travel & Conveyance,Titan Hardware Suppliers,EMP0158,44206.1,0,0,0,0,0,0,0,6.2
101530,2025-01-01,6200,Office Supplies & Stationery,Yellowstone Cleaning Services,EMP0156,4758.09,0,0,0,0,0,0,0,6.2
110615,2024-10-08,7200,Rent & Facilities,Westfield Catering Services,EMP0131,11847.88,0,0,0,0,0,0,0,6.2
113942,2025-02-20,6500,Marketing & Advertising,Keystone Repairs & Services,EMP0108,3578.81,0,0,0,0,0,0,0,6.2
113850,2024-10-21,6100,Travel & Conveyance,Silverline Facility Services,EMP0160,44289.16,0,0,0,0,0,0,0,6.2
111231,2025-03-19,6700,Repairs & Maintenance,Westfield Catering Services,EMP0154,29130.12,0,0,0,0,0,0,0,6.2
111253,2024-10-22,6800,Consulting Services,Westfield Catering Services,EMP0119,21329.83,0,0,0,0,0,0,0,6.2
103346,2024-10-22,6400,IT & Software Licenses,Titan Hardware Suppliers,EMP0107,2000.15,0,0,0,0,0,0,0,6.2
102932,2024-10-03,6200,Office Supplies & Stationery,Crescent Office Supplies,EMP0142,54828.12,0,0,0,0,0,0,0,6.2
108413,2025-03-20,6400,IT & Software Licenses,Crescent Office Supplies,EMP0141,55378.12,0,0,0,0,0,0,0,6.2
108737,2024-06-20,6100,Travel & Conveyance,Quantum Data Services Pvt Ltd,EMP0154,58760.51,0,0,0,0,0,0,0,6.2
113036,2024-06-20,6500,Marketing & Advertising,Yellowstone Cleaning Services,EMP0136,6795.83,0,0,0,0,0,0,0,6.2
104481,2025-03-10,7200,Rent & Facilities,Evergreen IT Solutions Pvt Ltd,EMP0132,4864.86,0,0,0,0,0,0,0,6.2
100098,2024-10-07,6300,Professional & Legal Fees,Nexgen Consulting LLP,EMP0106,6518.86,0,0,0,0,0,0,0,6.2
102296,2024-10-07,6800,Consulting Services,Titan Hardware Suppliers,EMP0120,3585.07,0,0,0,0,0,0,0,6.2
101855,2024-05-06,6300,Professional & Legal Fees,Titan Hardware Suppliers,EMP0128,4393.56,0,0,0,0,0,0,0,6.2
102523,2024-06-11,6200,Office Supplies & Stationery,Titan Hardware Suppliers,EMP0119,2811.85,0,0,0,0,0,0,0,6.2
112173,2024-06-13,6700,Repairs & Maintenance,Bharat Freight Carriers,EMP0150,14332.42,0,0,0,0,0,0,0,6.2
102192,2025-01-23,6500,Marketing & Advertising,Yellowstone Cleaning Services,EMP0155,4053.32,0,0,0,0,0,0,0,6.2
111302,2024-09-13,7200,Rent & Facilities,Nexgen Consulting LLP,EMP0144,2950.72,0,0,0,0,0,0,0,6.2
102312,2024-05-03,7100,Equipment Purchases (Capex),Horizon Marketing Solutions,EMP0112,3214.59,0,0,0,0,0,0,0,6.2
108981,2025-03-11,6600,Electricity & Utilities,Titan Hardware Suppliers,EMP0144,7601.84,0,0,0,0,0,0,0,6.2
104014,2024-07-25,6300,Professional & Legal Fees,Westfield Catering Services,EMP0135,25608.59,0,0,0,0,0,0,0,6.2
105353,2024-12-16,6800,Consulting Services,Pinecrest Travel & Tours,EMP0154,4256.27,0,0,0,0,0,0,0,6.2
102071,2025-03-11,6200,Office Supplies & Stationery,Shree Balaji Logistics Pvt Ltd,EMP0112,5981.86,0,0,0,0,0,0,0,6.2
108502,2024-10-21,7100,Equipment Purchases (Capex),Ironclad Security Systems,EMP0125,3869.89,0,0,0,0,0,0,0,6.2
104755,2024-12-18,6500,Marketing & Advertising,Westfield Catering Services,EMP0108,29213.07,0,0,0,0,0,0,0,6.2
110603,2024-12-18,6700,Repairs & Maintenance,Meridian Consulting Partners,EMP0108,7216.74,0,0,0,0,0,0,0,6.2
112192,2024-04-22,7200,Rent & Facilities,Union Print & Design Studio,EMP0112,39665.61,0,0,0,0,0,0,0,6.2
110046,2025-02-24,6600,Electricity & Utilities,Om Facilities Management,EMP0116,43103.68,0,0,0,0,0,0,0,6.2
103869,2024-10-18,6200,Office Supplies & Stationery,Horizon Marketing Solutions,EMP0134,5444.11,0,0,0,0,0,0,0,6.2
107850,2024-09-02,6700,Repairs & Maintenance,Nexgen Consulting LLP,EMP0150,4321.64,0,0,0,0,0,0,0,6.2
109517,2024-09-03,6100,Travel & Conveyance,Northstar Power & Utilities,EMP0144,4002.61,0,0,0,0,0,0,0,6.2
105131,2024-04-23,6600,Electricity & Utilities,Union Print & Design Studio,EMP0102,4209.54,0,0,0,0,0,0,0,6.1
103853,2024-07-25,6200,Office Supplies & Stationery,Westfield Catering Services,EMP0158,12158.96,0,0,0,0,0,0,0,6.1
101343,2025-02-07,6400,IT & Software Licenses,Ironclad Security Systems,EMP0143,42861.49,0,0,0,0,0,0,0,6.1
105760,2025-02-07,6600,Electricity & Utilities,Radiance Advertising Group,EMP0105,41181.32,0,0,0,0,0,0,0,6.1
103776,2025-03-18,6800,Consulting Services,Northstar Power & Utilities,EMP0157,2882.22,0,0,0,0,0,0,0,6.1
106607,2025-02-25,6600,Electricity & Utilities,Zenith Professional Consultants,EMP0116,4289.36,0,0,0,0,0,0,0,6.1
113757,2024-12-17,6300,Professional & Legal Fees,Westfield Catering Services,EMP0125,18353.79,0,0,0,0,0,0,0,6.1
105795,2024-07-25,6200,Office Supplies & Stationery,Evergreen IT Solutions Pvt Ltd,EMP0149,3149.97,0,0,0,0,0,0,0,6.1
102073,2024-11-27,6800,Consulting Services,Meridian Consulting Partners,EMP0133,7851.39,0,0,0,0,0,0,0,6.1
112834,2024-11-27,7200,Rent & Facilities,Bharat Freight Carriers,EMP0145,26181.14,0,0,0,0,0,0,0,6.1
106364,2024-06-24,6600,Electricity & Utilities,Quantum Data Services Pvt Ltd,EMP0153,41551.65,0,0,0,0,0,0,0,6.1
109976,2024-08-15,7100,Equipment Purchases (Capex),Yellowstone Cleaning Services,EMP0155,3451.77,0,0,0,0,0,0,0,6.1
103943,2025-01-09,6600,Electricity & Utilities,Westfield Catering Services,EMP0116,23090.15,0,0,0,0,0,0,0,6.1
112653,2024-10-01,6200,Office Supplies & Stationery,Westfield Catering Services,EMP0126,12435.57,0,0,0,0,0,0,0,6.1
114597,2025-03-17,7200,Rent & Facilities,Pinecrest Travel & Tours,EMP0123,5392.32,0,0,0,0,0,0,0,6.1
108027,2024-04-16,6800,Consulting Services,Union Print & Design Studio,EMP0131,2290.81,0,0,0,0,0,0,0,6.1
106070,2024-06-24,6500,Marketing & Advertising,Northstar Power & Utilities,EMP0160,32411.44,0,0,0,0,0,0,0,6.1
101371,2024-09-13,6600,Electricity & Utilities,Evergreen IT Solutions Pvt Ltd,EMP0113,3618.16,0,0,0,0,0,0,0,6.1
114871,2024-09-20,6100,Travel & Conveyance,Union Print & Design Studio,EMP0152,4410.96,0,0,0,0,0,0,0,6.1
113545,2024-09-03,6500,Marketing & Advertising,Westfield Catering Services,EMP0133,11975.89,0,0,0,0,0,0,0,6.1
104315,2025-03-04,6500,Marketing & Advertising,Yellowstone Cleaning Services,EMP0148,43127.57,0,0,0,0,0,0,0,6.1
103826,2024-08-16,6100,Travel & Conveyance,Quantum Data Services Pvt Ltd,EMP0107,47229.04,0,0,0,0,0,0,0,6.1
109067,2024-04-15,6300,Professional & Legal Fees,Silverline Facility Services,EMP0154,49207.28,0,0,0,0,0,0,0,6.1
103117,2024-07-23,6200,Office Supplies & Stationery,Union Print & Design Studio,EMP0147,6599.8,0,0,0,0,0,0,0,6.1
110081,2025-03-06,6300,Professional & Legal Fees,Westfield Catering Services,EMP0135,12536.53,0,0,0,0,0,0,0,6.1
112938,2025-01-07,6700,Repairs & Maintenance,Pinecrest Travel & Tours,EMP0120,7131.49,0,0,0,0,0,0,0,6.1
102068,2024-10-01,6400,IT & Software Licenses,Westfield Catering Services,EMP0132,14449.15,0,0,0,0,0,0,0,6.1
114707,2025-02-06,6700,Repairs & Maintenance,Westfield Catering Services,EMP0148,22461.27,0,0,0,0,0,0,0,6.1
104062,2024-05-23,6600,Electricity & Utilities,Keystone Repairs & Services,EMP0131,42951.61,0,0,0,0,0,0,0,6.1
104737,2024-06-19,6800,Consulting Services,Yellowstone Cleaning Services,EMP0134,2720.54,0,0,0,0,0,0,0,6.1
108779,2024-08-13,6400,IT & Software Licenses,Northstar Power & Utilities,EMP0112,5019.79,0,0,0,0,0,0,0,6.1
100683,2025-03-03,7100,Equipment Purchases (Capex),Titan Hardware Suppliers,EMP0149,4530.5,0,0,0,0,0,0,0,6.1
107982,2025-02-12,6100,Travel & Conveyance,Bharat Freight Carriers,EMP0103,22648.5,0,0,0,0,0,0,0,6.1
103344,2024-08-20,6800,Consulting Services,Westfield Catering Services,EMP0158,14189.97,0,0,0,0,0,0,0,6.1
107883,2024-11-14,6200,Office Supplies & Stationery,Zenith Professional Consultants,EMP0152,47751.48,0,0,0,0,0,0,0,6.1
105740,2024-10-08,7100,Equipment Purchases (Capex),Om Facilities Management,EMP0117,2035.29,0,0,0,0,0,0,0,6.1
106317,2024-10-07,6500,Marketing & Advertising,Ironclad Security Systems,EMP0121,47347.2,0,0,0,0,0,0,0,6.1
102989,2024-08-21,6400,IT & Software Licenses,Bharat Freight Carriers,EMP0153,21287.1,0,0,0,0,0,0,0,6.1
101186,2024-08-21,6400,IT & Software Licenses,Falcon Stationery Mart,EMP0108,45905.53,0,0,0,0,0,0,0,6.1
109130,2025-03-06,6300,Professional & Legal Fees,Westfield Catering Services,EMP0150,12281.37,0,0,0,0,0,0,0,6.1
103430,2024-06-26,6500,Marketing & Advertising,Yellowstone Cleaning Services,EMP0101,6288.5,0,0,0,0,0,0,0,6.1
113010,2024-05-22,6200,Office Supplies & Stationery,Ironclad Security Systems,EMP0139,2378.02,0,0,0,0,0,0,0,6.1
101906,2024-06-26,7200,Rent & Facilities,Keystone Repairs & Services,EMP0145,5676.04,0,0,0,0,0,0,0,6.1
110822,2024-08-21,6300,Professional & Legal Fees,Keystone Repairs & Services,EMP0155,3292.74,0,0,0,0,0,0,0,6.1
100635,2024-08-21,6700,Repairs & Maintenance,Westfield Catering Services,EMP0138,10780.8,0,0,0,0,0,0,0,6.1
112162,2025-02-13,6700,Repairs & Maintenance,Meridian Consulting Partners,EMP0137,7291.13,0,0,0,0,0,0,0,6.1
104275,2025-02-13,6600,Electricity & Utilities,Northstar Power & Utilities,EMP0118,4497.97,0,0,0,0,0,0,0,6.1
113823,2025-02-13,6100,Travel & Conveyance,Vertex Engineering Co Pvt Ltd,EMP0148,2090.74,0,0,0,0,0,0,0,6.1
107874,2024-08-13,6200,Office Supplies & Stationery,Evergreen IT Solutions Pvt Ltd,EMP0156,48935.35,0,0,0,0,0,0,0,6.1
110921,2024-11-22,6400,IT & Software Licenses,Radiance Advertising Group,EMP0127,5271.69,0,0,0,0,0,0,0,6.1
111830,2024-08-22,6600,Electricity & Utilities,Meridian Consulting Partners,EMP0113,7843.46,0,0,0,0,0,0,0,6.1
110325,2024-05-07,6500,Marketing & Advertising,Westfield Catering Services,EMP0110,11353.46,0,0,0,0,0,0,0,6.1
105776,2025-01-02,6200,Office Supplies & Stationery,Om Facilities Management,EMP0137,2698.39,0,0,0,0,0,0,0,6.1
105937,2024-11-21,6500,Marketing & Advertising,Keystone Repairs & Services,EMP0118,5116.79,0,0,0,0,0,0,0,6.1
113011,2025-03-07,6500,Marketing & Advertising,Keystone Repairs & Services,EMP0126,34893.33,0,0,0,0,0,0,0,6.1
108607,2024-08-22,6400,IT & Software Licenses,Vertex Engineering Co Pvt Ltd,EMP0157,2336.4,0,0,0,0,0,0,0,6.1
102654,2024-05-21,7100,Equipment Purchases (Capex),Westfield Catering Services,EMP0125,13991.41,0,0,0,0,0,0,0,6.1
103438,2024-08-12,6400,IT & Software Licenses,Meridian Consulting Partners,EMP0123,5688.91,0,0,0,0,0,0,0,6.1
108026,2025-02-03,6700,Repairs & Maintenance,Lumen Software Systems India,EMP0111,5611.97,0,0,0,0,0,0,0,6.1
110849,2024-04-26,7200,Rent & Facilities,Vertex Engineering Co Pvt Ltd,EMP0131,3747.15,0,0,0,0,0,0,0,6.1
106789,2024-05-09,7100,Equipment Purchases (Capex),Westfield Catering Services,EMP0108,13770.52,0,0,0,0,0,0,0,6.1
108031,2025-03-03,6500,Marketing & Advertising,Evergreen IT Solutions Pvt Ltd,EMP0125,46536.05,0,0,0,0,0,0,0,6.1
110668,2024-04-15,6100,Travel & Conveyance,Ironclad Security Systems,EMP0109,3706.32,0,0,0,0,0,0,0,6.1
108995,2024-10-09,6300,Professional & Legal Fees,Yellowstone Cleaning Services,EMP0104,6288.89,0,0,0,0,0,0,0,6.1
113978,2025-03-07,6100,Travel & Conveyance,Vertex Engineering Co Pvt Ltd,EMP0144,3283.0,0,0,0,0,0,0,0,6.1
103408,2024-11-07,7100,Equipment Purchases (Capex),Yellowstone Cleaning Services,EMP0141,3412.39,0,0,0,0,0,0,0,6.1
110553,2024-10-03,6800,Consulting Services,Yellowstone Cleaning Services,EMP0109,5076.13,0,0,0,0,0,0,0,6.1
111386,2025-03-21,6200,Office Supplies & Stationery,Crescent Office Supplies,EMP0102,4079.05,0,0,0,0,0,0,0,6.1
109342,2024-10-15,6700,Repairs & Maintenance,Westfield Catering Services,EMP0122,12049.63,0,0,0,0,0,0,0,6.1
113383,2025-03-26,6200,Office Supplies & Stationery,Ironclad Security Systems,EMP0114,53386.8,0,0,0,0,0,0,0,6.1
108288,2024-09-19,6300,Professional & Legal Fees,Union Print & Design Studio,EMP0151,54074.06,0,0,0,0,0,0,0,6.1
101238,2024-10-09,6200,Office Supplies & Stationery,Crescent Office Supplies,EMP0146,2226.31,0,0,0,0,0,0,0,6.1
100494,2024-12-09,7200,Rent & Facilities,Om Facilities Management,EMP0120,5679.59,0,0,0,0,0,0,0,6.1
104582,2024-07-16,6400,IT & Software Licenses,Crescent Office Supplies,EMP0150,52381.15,0,0,0,0,0,0,0,6.1
104476,2024-09-25,7200,Rent & Facilities,Westfield Catering Services,EMP0102,28002.79,0,0,0,0,0,0,0,6.1
102686,2025-03-12,6100,Travel & Conveyance,Bharat Freight Carriers,EMP0117,21056.86,0,0,0,0,0,0,0,6.1
113404,2025-02-18,6600,Electricity & Utilities,Northstar Power & Utilities,EMP0131,5632.1,0,0,0,0,0,0,0,6.1
103053,2024-10-24,6800,Consulting Services,Northstar Power & Utilities,EMP0142,40761.69,0,0,0,0,0,0,0,6.1
100026,2024-12-10,6100,Travel & Conveyance,Titan Hardware Suppliers,EMP0144,7971.73,0,0,0,0,0,0,0,6.1
104129,2024-05-17,6500,Marketing & Advertising,Vertex Engineering Co Pvt Ltd,EMP0137,3327.75,0,0,0,0,0,0,0,6.1
106802,2024-12-11,6100,Travel & Conveyance,Bharat Freight Carriers,EMP0130,24336.51,0,0,0,0,0,0,0,6.1
109930,2024-05-17,6500,Marketing & Advertising,Om Facilities Management,EMP0115,2921.07,0,0,0,0,0,0,0,6.1
102332,2025-03-24,6800,Consulting Services,Silverline Facility Services,EMP0153,4287.21,0,0,0,0,0,0,0,6.1
109756,2025-02-27,6200,Office Supplies & Stationery,Keystone Repairs & Services,EMP0146,4981.73,0,0,0,0,0,0,0,6.1
107213,2024-11-14,6400,IT & Software Licenses,Northstar Power & Utilities,EMP0106,5050.01,0,0,0,0,0,0,0,6.1
106216,2024-11-12,6100,Travel & Conveyance,Ironclad Security Systems,EMP0129,7580.02,0,0,0,0,0,0,0,6.1
107326,2024-08-08,6400,IT & Software Licenses,Yellowstone Cleaning Services,EMP0122,4256.38,0,0,0,0,0,0,0,6.1
106411,2024-05-06,6100,Travel & Conveyance,Shree Balaji Logistics Pvt Ltd,EMP0108,39858.53,0,0,0,0,0,0,0,6.1
101172,2024-04-12,6700,Repairs & Maintenance,Nexgen Consulting LLP,EMP0151,3087.73,0,0,0,0,0,0,0,6.1
